# OpenSignals Text File Format
# {"00:07:80:3B:46:63": {"sensor": ["EMG", "EMG", "EMG", "EMG", "EMG"], "device name": "00:07:80:3B:46:63", "column": ["nSeq", "DI", "CH1", "CH2", "CH3", "CH4", "CH5"], "sync interval": 2, "time": "8:49:46.335", "comments": "", "device connection": "BTH00:07:80:3B:46:63", "channels": [1, 2, 3, 4, 5], "date": "2017-4-28", "mode": 0, "digital IO": [0, 1], "firmware version": 770, "device": "biosignalsplux", "position": 0, "sampling rate": 1000, "label": ["CH1", "CH2", "CH3", "CH4", "CH5"], "resolution": [16, 16, 16, 16, 16], "special": [{}, {}, {}, {}, {}]}}
# EndOfHeader
0	0	32793	32883	32683	33477	33187	
1	0	32785	33159	32729	32655	33200	
2	0	32928	33213	32831	32439	33415	
3	0	32845	33181	32817	32362	33275	
4	0	32864	33851	32721	33015	32759	
5	0	32828	34047	32745	33921	32135	
6	0	32626	33598	32727	33376	31615	
7	0	32583	33202	32690	31657	31574	
8	0	32749	32256	32583	31887	31733	
9	0	32785	31083	32665	31487	32583	
10	0	32775	30583	32739	30547	32975	
11	0	32784	31567	32665	31158	33131	
12	0	32787	32567	32611	32403	33426	
13	0	32768	32903	32689	35395	33037	
14	0	32696	32791	32787	37011	32683	
15	0	32836	32399	32815	35968	33334	
16	0	32739	31551	32813	33991	33466	
17	0	32797	31458	32796	30703	33108	
18	0	32802	32163	32741	28719	32979	
19	0	32758	32799	32667	28957	32997	
20	0	32805	33485	32683	32021	33011	
21	0	32839	33735	32727	32567	32771	
22	0	32784	33958	32758	34543	32659	
23	0	32836	33793	32775	37857	32775	
24	0	32920	33261	32805	37631	32903	
25	0	32938	33127	32774	35379	32923	
26	0	32971	32964	32679	32356	32837	
27	0	32839	32711	32697	28874	32654	
28	0	32775	31977	32695	28267	32935	
29	0	32760	31099	32622	30159	32813	
30	0	32733	31743	32576	31795	32825	
31	0	32720	32083	32644	33661	32720	
32	0	32660	32775	32695	34579	32951	
33	0	32633	33677	32503	33913	33007	
34	0	32678	33735	32599	33376	33114	
35	0	32624	33205	32647	33037	33095	
36	0	32697	32025	32775	32690	33347	
37	0	32832	31791	32775	31979	32653	
38	0	32793	32477	32690	30311	32187	
39	0	32842	32645	32722	31831	32437	
40	0	32752	32590	32749	32683	32711	
41	0	32812	32835	32822	33907	32949	
42	0	32792	32967	32839	35305	32860	
43	0	32749	32937	32743	35590	32805	
44	0	32792	32579	32775	34179	32751	
45	0	32805	32067	32775	32541	32821	
46	0	32827	32487	32889	30437	33078	
47	0	32719	33029	32797	31475	33285	
48	0	32675	33319	32693	34097	33379	
49	0	32797	33575	32579	33927	33703	
50	0	32720	32301	32607	32539	34002	
51	0	32792	31098	32686	31077	33686	
52	0	32818	31239	32757	30994	31437	
53	0	32947	31459	32663	32248	30053	
54	0	32923	31975	32743	33678	30375	
55	0	32797	32503	32820	33715	31693	
56	0	32668	32647	32758	31434	32221	
57	0	32792	33081	32661	31623	32679	
58	0	32768	33517	32717	33088	33247	
59	0	32803	34295	32751	33767	33526	
60	0	32935	34255	32738	32775	33743	
61	0	32881	34071	32767	32411	33546	
62	0	32821	33628	32755	33091	33451	
63	0	32827	32656	32615	33424	33338	
64	0	32816	31739	32563	33595	33363	
65	0	32809	31456	32731	32914	33349	
66	0	32757	31149	32739	32337	32803	
67	0	32742	30959	32831	31431	32199	
68	0	32785	32119	32751	31053	32246	
69	0	32731	32923	32729	32319	33159	
70	0	32685	33391	32747	31999	32967	
71	0	32764	33328	32756	33567	32851	
72	0	32852	32199	32583	35601	33318	
73	0	32795	31739	32549	34806	32381	
74	0	32736	31703	32696	33413	32049	
75	0	32689	31775	32807	31995	32773	
76	0	32720	32087	32815	31375	32941	
77	0	32699	32812	32743	32015	32955	
78	0	32713	33911	32805	33191	32912	
79	0	32646	33849	32813	34790	32793	
80	0	32719	33599	32670	33827	32677	
81	0	32789	33207	32599	32423	32863	
82	0	32884	32623	32764	32805	32839	
83	0	32923	32679	32687	32791	32679	
84	0	32832	32691	32701	32154	32797	
85	0	32694	32643	32771	32755	32813	
86	0	32694	32551	32742	32553	33003	
87	0	32851	32775	32594	32439	32745	
88	0	32915	32799	32687	32871	32727	
89	0	32790	33047	32807	32937	33215	
90	0	32840	33131	32733	32263	33934	
91	0	32768	33427	32717	31985	34598	
92	0	32849	33149	32815	33643	32193	
93	0	32944	32597	32594	34951	29359	
94	0	32863	32159	32530	33895	30927	
95	0	32734	32602	32735	33415	32531	
96	0	32775	33170	32762	32575	33089	
97	0	32792	33139	32812	32359	33211	
98	0	32775	33222	32711	32503	33079	
99	0	32816	32903	32775	30581	32961	
100	0	32763	32609	32751	30801	33057	
101	0	32713	32227	32666	32772	33243	
102	0	32685	31615	32619	32623	33248	
103	0	32750	31549	32583	29970	33267	
104	0	32819	32323	32609	29929	32910	
105	0	32711	32867	32753	30994	32883	
106	0	32631	32895	32765	31661	32955	
